Year,Actor2Geo_CountryCode,GoldsteinScale,NuMentions,AvgTone,QuadClass,Goldstein_Neg_5,Goldstein_Neg_6,Goldstein_Neg_7,Goldstein_Neg_8,Goldstein_Neg_9,Goldstein_Pos_5,Goldstein_Pos_6,Goldstein_Pos_7,Goldstein_Pos_8,Goldstein_Pos_9,Quad_4_Goldstein_Neg_5,Quad_4_Goldstein_Neg_6,Quad_4_Goldstein_Neg_7,Quad_4_Goldstein_Neg_8,Quad_4_Goldstein_Neg_9,Event_Code_19_20,Extreme_Pos_Tone_Events,Extreme_Neg_Tone_Events
2000,RN,-9.75,8,3.633916555,4,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,1,0,0
2000,RO,1.902237589,4.858829669,5.808817937,1.451170983,653,639,464,393,371,2854,2555,819,59,30,478,477,455,393,371,317,750,0
2000,RP,-0.337770433,4.927879165,4.636141736,1.996279798,12937,12859,11886,11225,7516,8509,7761,2551,638,250,12128,12117,11862,11225,7516,6696,595,0
2000,RQ,0.093106119,4.705654531,5.14528129,1.886134779,165,160,134,119,101,148,130,40,9,1,138,137,134,119,101,91,41,0
2000,RS,0.666592269,5.208446165,4.870896328,1.70329949,28971,28734,26191,24497,21880,37376,32346,10829,2189,863,26624,26557,26038,24497,21880,20351,5569,0
2000,RW,0.207621455,4.916933446,4.866086844,1.9761303,2693,2675,2548,2357,2215,2887,2680,1339,679,354,2554,2551,2534,2357,2215,2134,450,0
2000,SA,1.360845009,4.550569177,5.510714061,1.56528021,1894,1881,1725,1519,1361,3663,3342,837,91,48,1763,1763,1714,1519,1361,1054,1037,0
2000,SB,-0.5,2.5,6.011226351,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,SC,1.837313433,5.268656716,5.725917368,1.597014925,3,3,2,2,0,13,11,6,0,0,3,3,2,2,0,0,0,0
2000,SE,1.135610766,4.046583851,5.611616579,1.645962733,95,91,69,66,53,163,150,71,4,1,68,68,68,66,53,52,41,0
2000,SF,0.986155641,3.831579753,5.57285464,1.651834564,4320,4246,3646,3434,2919,7641,6548,2141,275,73,3714,3704,3626,3434,2919,2506,2388,0
2000,SG,1.012295082,4.97197865,5.449218044,1.66984369,511,508,437,401,357,754,648,200,72,28,447,447,432,401,357,329,207,0
2000,SH,4.371428571,2,4.788131898,1.428571429,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0
2000,SI,1.874168053,4.90765391,5.908083284,1.448419301,92,87,46,41,36,405,342,65,19,18,57,57,44,41,36,30,149,0
2000,SL,0.455042918,5.554672259,6.082732882,1.915723761,3226,3204,3032,2697,2038,3810,3174,1569,932,174,3020,3013,2983,2697,2038,1962,950,0
2000,SM,1.457943925,3.196261682,4.592753431,1.542056075,13,11,11,3,3,8,8,2,0,0,11,11,11,3,3,1,1,0
2000,SN,2.070729418,5.280504157,5.732442344,1.373826763,238,237,189,144,130,1214,1086,303,29,12,212,212,188,144,130,115,446,0
2000,SO,0.757386915,4.736944283,5.689805692,1.749757329,1314,1302,1159,1076,965,1670,1455,456,75,22,1154,1149,1129,1076,965,917,715,0
2000,SP,-0.133205309,4.678138191,4.816989511,1.951705518,3944,3916,3271,3110,2828,2948,2624,921,165,51,3337,3330,3252,3110,2828,2281,660,0
2000,ST,1.273913043,4.652173913,6.261255608,1.586956522,3,2,2,2,2,6,5,3,0,0,2,2,2,2,2,2,8,0
2000,SU,1.165425783,4.929802691,6.092062935,1.630400206,2323,2299,2047,1885,1692,3878,3538,929,146,68,2096,2094,2036,1885,1692,1579,1556,0
2000,SV,2.85,5.75,3.662795787,1.125,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2000,SW,1.558361086,4.12715713,5.712368983,1.53315168,597,568,457,427,385,1760,1598,639,47,14,501,496,453,427,385,324,597,0
2000,SY,2.008416496,4.267509683,5.86108775,1.447960811,2426,2391,1535,1342,1184,8833,8357,1877,964,827,1991,1988,1501,1342,1184,1063,1673,0
2000,SZ,1.298499918,4.59196152,5.297580821,1.614218164,645,637,492,430,360,1820,1550,537,46,17,503,502,470,430,360,297,365,0
2000,TD,1.370594262,4.43954918,5.618128371,1.593237705,44,43,41,37,33,138,123,54,2,0,41,41,40,37,33,27,26,0
2000,TH,0.817273653,5.08995684,5.232005608,1.710004364,2153,2113,1894,1698,1487,2850,2472,748,155,50,1902,1898,1866,1698,1487,1363,830,0
2000,TI,0.698953287,5.18633218,4.847542298,1.704238754,1492,1486,1426,1230,1156,1950,1752,637,44,22,1444,1441,1426,1230,1156,1064,436,0
2000,TK,2.875,3.75,2.598936311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,TL,0.8,4.666666667,7.508965276,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,TN,1.486021505,5.091397849,6.76213544,1.607526882,14,14,13,9,8,32,27,15,1,0,13,13,13,9,8,6,33,0
2000,TO,1.670418915,5.175790285,6.053373363,1.507838602,204,191,157,136,115,705,653,283,41,11,163,161,155,136,115,101,253,0
2000,TP,3.022013652,4.672354949,6.241011105,1.187713311,7,6,4,3,3,121,111,50,5,3,4,4,4,3,3,3,15,0
2000,TS,1.818203793,4.18055039,5.852464567,1.407028635,324,319,157,146,114,828,773,202,10,3,164,163,156,146,114,103,358,0
2000,TT,0.754979675,4.622120596,5.065081914,1.787686314,1368,1350,1254,1140,1073,1809,1463,554,275,64,1248,1239,1230,1140,1073,964,262,0
2000,TU,0.811176846,4.76423218,5.432450016,1.693908468,5767,5727,4374,3972,3301,8537,7715,2491,309,145,4568,4567,4334,3972,3301,2901,2307,0
2000,TV,1.21884058,7.144927536,5.182360465,1.434782609,15,15,15,15,11,13,11,1,0,0,15,15,15,15,11,11,1,0
2000,TW,1.341268312,5.689665482,6.333994597,1.538982826,1515,1475,1063,774,737,3653,2919,750,138,32,1135,1128,1054,774,737,678,1752,0
2000,TX,2.814783128,4.687624353,5.849977986,1.235376045,81,81,64,60,58,1218,1084,268,9,4,72,72,64,60,58,53,301,0
2000,TZ,0.997853206,4.886422977,5.687403135,1.714824485,1161,1146,1021,907,824,2281,1911,661,76,34,1049,1043,1013,907,824,682,777,0
2000,UG,0.387150709,4.565138565,5.083748571,1.848916516,4715,4675,4411,3995,3378,5386,4823,1960,738,427,4403,4396,4361,3995,3378,3208,994,0
2000,UK,1.038749246,4.417990482,5.592864193,1.661728892,6932,6753,5770,5162,4580,12856,11138,3277,798,304,5938,5910,5699,5162,4580,3939,3211,0
2000,UP,1.862557571,5.56980426,5.267558412,1.431203224,992,964,723,624,591,4804,4078,1585,111,28,750,739,710,624,591,510,1036,0
2000,UV,0.584065188,5.210955183,5.432499709,1.751923947,257,251,209,194,168,257,224,73,12,2,212,210,206,194,168,156,99,0
2000,UY,2.14023514,4.33638145,5.334926976,1.303723057,50,50,30,28,17,243,220,44,7,1,32,32,30,28,17,14,33,0
2000,UZ,1.354526729,5.135556645,5.149996748,1.595978421,1054,1047,958,864,791,1986,1701,659,60,18,980,980,958,864,791,757,392,0
2000,VC,1.704347826,5.336956522,6.098852139,1.434782609,1,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,15,0
2000,VE,1.338870464,4.958447132,5.322493776,1.549453765,532,513,416,386,320,1354,1228,394,46,12,423,422,409,386,320,267,225,0
2000,VI,1.279452055,3.97260274,5.507589937,1.726027397,3,3,3,3,3,10,6,2,0,0,3,3,3,3,3,3,4,0
2000,VM,2.117557504,4.941789216,6.796101934,1.387066365,961,944,790,735,655,3912,3348,996,126,71,838,823,780,735,655,603,3055,0
2000,VQ,0.723255814,5.906976744,5.327864814,1.720930233,1,1,1,1,1,6,5,2,0,0,1,1,1,1,1,1,1,0
2000,VT,2.162219599,4.848878394,6.254996255,1.382526564,13,13,9,8,6,132,121,46,0,0,10,10,9,8,6,5,85,0
2000,WA,0.15950202,4.520240745,4.917053863,1.905021024,1677,1661,1587,1438,1262,1843,1578,672,190,78,1589,1580,1571,1438,1262,1188,402,0
2000,WE,-1.905363626,4.261740251,4.18518306,2.377151891,5714,5697,5290,5173,5005,2031,1851,692,489,403,5314,5311,5239,5173,5005,4481,72,0
2000,WI,1.68267148,4.698555957,5.580798723,1.380866426,31,31,21,10,5,64,63,18,8,3,22,22,21,10,5,4,14,0
2000,WS,-1.002673797,3.891265597,4.954815297,2.039215686,109,109,105,105,103,43,30,8,6,4,106,106,105,105,103,82,30,0
2000,WZ,0.247525938,4.79169992,5.331227585,1.883479649,237,229,139,128,109,290,241,86,5,1,149,147,139,128,109,93,125,0
2000,YI,0.838606403,3.980037665,5.924920155,1.738041431,431,420,341,289,257,771,662,141,38,19,349,349,335,289,257,233,218,0
2000,YM,0.644248944,4.897345667,5.374737231,1.735471546,1101,1093,988,927,731,1422,1266,369,48,16,999,997,985,927,731,608,466,0
2000,ZA,0.961439873,4.352689873,5.682129011,1.700632911,1500,1472,1348,1184,1021,3007,2555,1080,267,88,1344,1339,1321,1184,1021,960,1020,0
2000,ZI,0.426473566,5.315578217,5.104149369,1.802741014,2854,2779,2364,2162,1756,3594,3035,1193,306,134,2444,2391,2329,2162,1756,1544,468,0
2001,AA,-0.896638655,3.991596639,5.436717958,1.991596639,21,21,21,21,21,2,2,2,1,1,21,21,21,21,21,21,0,0
2001,AC,1.107758621,4.284482759,4.779185979,1.603448276,7,7,5,5,3,9,8,1,0,0,6,6,5,5,3,3,1,0
2001,AE,1.585853659,3.920487805,5.366940958,1.559186992,257,254,199,179,172,1005,846,224,28,14,219,219,199,179,172,147,223,0
2001,AF,0.088885782,4.662492632,5.322413182,1.913985158,21486,21315,18696,16901,15864,19406,16051,5498,2681,817,18742,18687,18527,16901,15864,14931,2593,0
2001,AG,-0.191383779,4.65263291,4.794165331,1.951766863,2952,2939,2564,2366,2131,2249,2039,663,81,35,2467,2464,2425,2366,2131,1935,509,0
2001,AJ,1.19114065,5.21900485,5.352522285,1.571295132,1737,1707,1304,1127,1010,4053,3591,1183,123,72,1380,1361,1296,1127,1010,890,873,0
2001,AL,-0.325018225,4.638281392,5.350571828,2.010342628,8021,7979,7043,6668,6208,6097,5494,1884,725,183,7462,7450,6992,6668,6208,5908,1294,0
2001,AM,1.698266236,4.922274464,5.522386637,1.420511314,1004,981,790,717,658,3403,2937,1164,131,52,867,857,788,717,658,616,760,0
2001,AN,4.257142857,3.771428571,5.100813207,1.4,1,1,1,1,1,19,19,11,0,0,1,1,1,1,1,0,0,0
2001,AO,0.991165941,4.164732778,5.289515937,1.722814131,3008,2990,2814,2560,2254,4151,3362,1271,459,237,2818,2812,2788,2560,2254,2126,844,0
2001,AQ,1.2625,4.180555556,4.934062508,1.458333333,1,1,1,1,0,9,6,1,0,0,1,1,1,1,0,0,2,0
2001,AR,1.127181955,3.955750305,5.32362271,1.619064722,1025,1004,746,602,491,1829,1598,531,116,35,703,703,670,602,491,454,305,0
2001,AS,0.925971047,4.294794716,5.26165773,1.700537932,1711,1684,1344,1194,997,3457,2938,1033,177,53,1383,1381,1305,1194,997,863,760,0
2001,AU,1.626753375,4.409697069,5.483266266,1.486088245,629,611,453,367,330,1959,1728,467,33,8,457,457,444,367,330,283,423,0
2001,AV,2.23877551,3.653061224,3.907306124,1.112244898,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
2001,AY,1.181052632,4.8,5.244281649,1.736842105,10,10,9,8,8,15,14,11,0,0,10,10,9,8,8,7,1,0
2001,BA,2.151288871,4.425531915,6.624109743,1.34492635,157,151,112,76,69,805,727,199,17,3,121,121,112,76,69,62,609,0
2001,BB,1.714145383,4.241650295,5.394638453,1.467583497,22,22,13,13,12,82,72,28,6,0,19,19,13,13,12,9,7,0
2001,BC,1.645343073,4.441168797,5.861466482,1.503782938,200,190,158,142,133,622,579,126,32,17,160,160,154,142,133,115,158,0
2001,BD,-0.450925926,3.780092593,4.759325174,2.020833333,41,41,41,39,35,34,30,10,0,0,41,41,41,39,35,32,17,0
2001,BE,1.646163733,4.792958405,5.332932645,1.458248948,1397,1368,1081,948,846,3901,3528,801,153,44,1168,1149,1070,948,846,733,695,0
2001,BF,0.578571429,3.65952381,4.904147868,1.754761905,29,29,25,25,22,42,35,15,2,2,28,28,25,25,22,22,10,0
2001,BG,-0.254466745,4.73081464,5.015314313,1.9723862,2859,2831,2471,2250,2019,2043,1829,478,98,30,2474,2474,2446,2250,2019,1711,527,0
2001,BH,1.356415094,3.435849057,5.293357539,1.560377358,45,42,42,32,31,93,83,43,0,0,42,42,42,32,31,28,51,0
2001,BK,0.090989791,4.711939636,4.640554009,1.956591212,1046,1025,894,802,672,1342,1151,371,97,42,893,888,868,802,672,561,148,0
2001,BL,1.135901807,3.807023525,4.999157137,1.587794068,314,314,272,251,219,352,307,120,12,1,271,271,258,251,219,197,102,0
2001,BM,1.361382503,4.912356322,5.761317927,1.622286079,1118,1109,983,891,811,2201,2031,425,98,29,1024,1024,979,891,811,716,634,0
2001,BN,1.412804608,5.423571112,5.041209393,1.537882144,142,140,105,83,80,315,285,132,16,14,108,107,102,83,80,67,69,0
2001,BO,1.469628099,5.167731029,5.410902425,1.518657651,582,574,400,321,273,2511,2134,835,41,13,431,431,396,321,273,240,531,0
2001,BP,1.260859729,6.426470588,6.200494997,1.690045249,70,67,61,59,51,173,145,82,10,8,64,64,61,59,51,47,107,0
2001,BR,1.159036719,4.198537593,5.292071334,1.611031632,958,932,785,699,574,1700,1454,387,56,16,820,802,771,699,574,548,372,0
2001,BT,1.274958403,5.354409318,5.811350957,1.619800333,113,110,94,77,72,212,192,44,6,3,106,104,94,77,72,63,121,0
2001,BU,1.892641778,4.631860929,5.763463688,1.394870333,614,611,453,355,338,2747,2336,759,124,23,466,465,442,355,338,293,726,0
2001,BX,1.931195517,4.655354919,5.762937105,1.385740971,137,136,108,70,65,396,361,99,15,6,109,109,105,70,65,55,216,0
2001,BY,-0.042003161,5.27475212,5.240944448,1.917445035,2883,2863,2798,2577,2219,2303,2076,741,258,74,2720,2711,2690,2577,2219,1966,419,0
2001,CA,1.105821509,4.105335278,5.508009301,1.659063785,1673,1649,1365,1176,1013,3374,2864,830,121,31,1412,1404,1346,1176,1013,894,746,0
2001,CB,1.118268113,4.762979465,5.98563711,1.64403332,646,635,542,480,419,1383,1131,420,62,9,558,555,538,480,419,339,861,0
2001,CD,1.120831839,4.697024023,5.436522191,1.641807099,233,224,191,178,145,421,371,87,24,7,202,200,191,178,145,140,84,0
2001,CE,-1.451750018,5.393771481,4.439468494,2.26246756,4094,4077,3812,3700,3419,1820,1578,411,127,30,3844,3842,3784,3700,3419,3081,368,0
2001,CF,1.182935951,4.371669004,5.328019845,1.647966339,211,211,190,174,164,356,315,140,54,11,197,197,190,174,164,137,24,0
2001,CG,0.628693086,4.125716695,5.378416365,1.78237774,1760,1745,1639,1442,1339,1867,1666,717,444,193,1637,1630,1617,1442,1339,1114,265,0
2001,CH,1.564731409,5.060516299,6.48173557,1.499229846,6463,6346,4648,4089,3426,19948,17034,4499,406,134,5180,5164,4608,4089,3426,2826,15954,0
2001,CI,0.981883421,4.375951963,5.655354591,1.628734622,446,446,378,351,303,760,672,155,17,2,375,375,367,351,303,262,360,0
2001,CJ,0.752427184,4.446601942,4.567780308,1.689320388,3,3,2,2,1,8,5,3,1,1,2,2,2,2,1,1,0,0
2001,CM,0.505713128,4.75445705,4.785340611,1.764181524,274,270,226,208,186,353,319,134,28,1,238,234,225,208,186,164,63,0
2001,CN,0.806075045,4.443120905,4.807050157,1.762954139,144,143,122,112,110,231,192,103,20,0,126,126,122,112,110,105,49,0
2001,CO,0.24313458,4.319757315,5.539927464,1.891053182,5326,5304,4857,4674,3830,5409,4916,1300,312,77,5017,5011,4830,4674,3830,3486,1196,0
2001,CQ,0.261671001,4.850617685,5.309813874,1.818758127,411,400,323,305,254,570,463,128,17,9,332,331,321,305,254,228,135,0
2001,CS,1.952889945,3.670625495,5.648481532,1.418844022,35,35,30,30,26,169,154,73,0,0,34,34,30,30,26,25,79,0
2001,CT,-0.023874927,4.870543542,4.487627698,1.973115137,514,514,472,432,396,440,363,166,89,7,469,469,464,432,396,375,52,0
2001,CU,1.676204819,4.151773762,6.132264563,1.446285141,873,854,665,597,541,3225,2857,781,84,36,701,701,658,597,541,478,953,0
2001,CV,2.098988764,5.092134831,6.736261512,1.271910112,20,20,12,9,9,120,102,26,1,0,12,12,12,9,9,9,106,0
2001,CW,1.272463768,5.579710145,6.018797299,1.463768116,5,5,4,1,1,23,19,3,0,0,4,4,4,1,1,1,12,0
2001,CY,1.677179256,3.863376467,5.770456646,1.466546294,498,486,385,315,259,1622,1521,310,65,17,420,420,383,315,259,226,481,0
2001,DA,1.440430011,4.331980153,5.860062026,1.607728161,411,397,352,314,208,1132,960,275,55,8,373,361,352,314,208,187,377,0
2001,DJ,2.087852405,4.29145937,5.088817555,1.383084577,101,101,89,68,60,413,378,73,14,2,88,88,86,68,60,55,99,0
2001,DO,2.373560768,4.778251599,6.42225901,1.234541578,8,8,3,3,3,47,40,20,0,0,3,3,3,3,3,2,22,0
2001,DR,0.679011275,3.987857762,5.036834956,1.66782307,107,107,86,80,77,102,83,33,1,1,88,88,86,80,77,69,25,0
2001,EC,0.413769752,4.949371171,4.708289966,1.892937762,374,365,295,269,206,507,439,156,12,1,285,285,283,269,206,185,75,0
2001,EG,1.703368686,4.037129583,5.33658155,1.459455457,3231,3194,2738,2472,2335,9636,9017,1813,264,101,2847,2836,2723,2472,2335,1936,1541,0
2001,EI,0.702610881,4.287196951,5.738721827,1.754560934,1178,1113,902,818,757,1662,1468,325,79,33,962,958,898,818,757,643,571,0
2001,EK,1.474725275,4.986813187,5.547438051,1.536263736,11,11,9,9,5,67,61,25,0,0,9,9,9,9,5,3,42,0
2001,EN,2.099584998,5.873962496,5.983730235,1.393021826,184,183,149,118,105,1226,1103,445,29,5,163,163,149,118,105,100,471,0
2001,ER,1.661186754,4.999327618,5.780623331,1.584972264,373,369,315,236,206,1185,1064,420,173,39,320,316,311,236,206,198,368,0
2001,ES,1.621270372,4.301713331,5.46123521,1.534475554,177,176,153,147,122,376,317,178,8,2,164,163,151,147,122,92,51,0
2001,ET,1.124493795,4.764133827,5.428458774,1.721823064,1309,1306,1070,916,837,2637,2356,842,196,48,1094,1094,1039,916,837,768,687,0
2001,EZ,1.471129692,5.401423234,5.012771545,1.509233233,1167,1131,689,543,505,4185,3681,837,138,29,748,745,683,543,505,450,521,0
2001,FG,1.919512195,3.073170732,4.662884585,1.341463415,2,2,2,2,2,6,6,4,0,0,2,2,2,2,2,2,0,0
2001,FI,1.957484039,4.581224876,5.566230842,1.373610783,186,183,133,102,90,671,577,144,18,4,141,140,133,102,90,80,187,0
2001,FJ,1.030534178,6.000905387,5.94028688,1.658216388,240,228,202,144,118,555,402,103,33,14,208,205,200,144,118,94,365,0
2001,FM,0.745614035,4.463659148,5.235488103,1.602130326,106,106,88,81,63,181,164,42,7,4,89,89,86,81,63,52,52,0
2001,FO,2.647368421,3.289473684,5.614565177,1.421052632,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,1,0
2001,FP,1.667272727,4.090909091,6.146198227,1.4,1,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0
2001,FR,1.122087792,4.278848095,5.096663111,1.632595968,5044,4955,3909,3424,2954,9892,8867,2341,417,112,4014,4003,3839,3424,2954,2605,1637,0
2001,GA,0.629420617,4.2248307,6.035663733,1.716328066,421,412,316,304,239,729,615,134,20,8,323,322,314,304,239,211,489,0
2001,GB,1.952322457,5.226103647,5.37090924,1.363147793,129,126,103,74,64,449,415,103,10,2,108,108,101,74,64,53,117,0
2001,GG,0.62402086,6.307471264,4.650939909,1.715836526,1052,1041,891,796,734,1334,1166,442,193,94,904,902,886,796,734,710,164,0
2001,GH,1.40715833,4.498523041,6.308565892,1.539976369,449,442,379,333,276,1414,1113,357,80,20,377,377,371,333,276,237,973,0
2001,GI,0.996860987,4.476831091,4.957267511,1.662182362,62,60,20,14,11,82,82,12,0,0,29,29,20,14,11,9,0,0
2001,GJ,0.704206242,4.165535957,5.597884387,1.628222524,66,63,58,57,54,63,47,15,7,2,61,59,57,57,54,47,37,0
2001,GK,3.12,2.3,6.633531742,1.2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
2001,GL,0.571886121,3.295373665,5.172643349,1.786476868,10,10,10,6,5,30,23,4,2,2,10,10,10,6,5,2,2,0
2001,GM,1.178149939,4.318632782,5.340432197,1.630037978,4160,4112,3256,2945,2474,9239,8079,2099,445,94,3324,3318,3198,2945,2474,2171,1828,0
2001,GP,-0.182608696,4,3.215629677,1.956521739,7,7,7,7,5,4,4,0,0,0,7,7,7,7,5,3,0,0
2001,GQ,1.090243902,4.961672474,5.036568281,1.543554007,26,26,26,22,19,31,27,3,0,0,25,25,25,22,19,17,7,0
2001,GR,1.294938265,4.241755305,5.078984581,1.568122294,1316,1298,1005,858,787,2563,2313,629,133,33,1049,1047,988,858,787,660,429,0
2001,GT,0.129579376,4.001356852,4.764798513,1.860583446,411,409,382,367,297,309,237,118,22,7,382,382,375,367,297,250,96,0
2001,GV,0.439442906,4.911972915,4.892316581,1.886888273,922,900,848,777,707,1074,952,325,133,46,853,842,834,777,707,687,125,0
2001,GY,0.845040214,5.124664879,5.310934139,1.722520107,104,100,68,58,50,116,101,45,4,0,64,64,61,58,50,40,14,0
2001,GZ,-4.465296845,4.363942177,3.173005446,2.865715065,5679,5675,5474,5410,5292,737,671,235,147,90,5476,5475,5450,5410,5292,4582,33,0
2001,HA,0.165951335,4.347330179,5.700319391,1.850963163,1348,1336,1042,943,819,1187,986,251,29,6,1047,1040,1022,943,819,728,188,0
2001,HK,0.775449102,5.420579893,5.658228479,1.689095493,340,332,199,161,136,632,533,124,7,5,204,203,181,161,136,119,221,0
2001,HO,0.747107969,3.638174807,4.972839897,1.756426735,176,176,155,148,122,209,192,110,10,3,161,161,155,148,122,109,34,0
2001,HR,0.66232282,4.735411703,4.955449064,1.789928522,1867,1817,1464,1327,1101,3301,2889,920,109,61,1493,1493,1446,1327,1101,997,653,0
2001,HU,1.524216488,5.504405286,5.773150182,1.486154814,609,595,360,308,285,2284,2083,581,72,36,392,391,359,308,285,257,680,0
2001,IC,2.258846154,4.788461538,6.004023702,1.496153846,11,11,11,8,8,104,91,56,27,0,11,11,11,8,8,5,15,0
2001,ID,-0.34027947,4.995883634,4.577401416,1.933842803,8993,8888,7736,7093,6368,5498,4750,1355,346,103,7813,7788,7631,7093,6368,5724,1207,0
2001,IM,2.06,4,7.230198459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,IN,-0.343420072,4.632946485,5.062177875,1.958243313,10090,9995,9129,8546,7870,6395,5717,1473,367,89,9179,9169,9056,8546,7870,7122,1100,0
2001,IO,1.133333333,2.666666667,4.450972472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,IR,0.984397391,4.588141822,5.505272904,1.632995057,7622,7542,6304,5637,4972,13106,11424,2982,383,158,6402,6394,6243,5637,4972,4436,3457,0
2001,IS,-0.836654538,5.23046549,4.605128844,2.073197484,45285,44961,40836,39140,37410,23699,21734,6385,3292,1654,41319,41286,40490,39140,37410,30954,2998,0
2001,IT,1.073047516,4.430063842,5.050824461,1.612657397,3144,3105,2440,2184,1878,5329,4693,1210,224,71,2460,2455,2385,2184,1878,1638,1049,0
2001,IV,0.704679731,5.046797309,5.15442224,1.741883592,645,600,492,450,395,900,767,149,30,12,541,506,488,450,395,342,103,0
2001,IZ,0.423817358,4.484166925,5.48929036,1.787163208,6908,6668,5846,4633,4436,7537,6496,1542,319,105,5935,5919,5819,4633,4436,4147,1458,0
2001,JA,1.544901212,4.740904763,5.370521487,1.540986062,5001,4901,3570,3039,2385,14321,12388,3470,443,230,3715,3690,3476,3039,2385,2028,3174,0
2001,JE,-0.383802817,3.570422535,5.865626317,1.915492958,21,20,17,14,8,13,11,1,0,0,14,14,14,14,8,6,8,0
2001,JM,-0.143233083,4.186466165,4.780188615,1.889473684,193,191,181,172,167,125,95,26,0,0,181,180,177,172,167,161,44,0
2001,JO,1.787480505,4.105623681,5.519938446,1.445888505,1739,1699,1360,1202,1105,5710,5204,1220,182,31,1414,1405,1351,1202,1105,957,1535,0
2001,JQ,-5,5,4.061895551,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,KE,0.243122064,4.619216528,4.964595972,1.854787019,3722,3674,3231,3064,2703,4019,3343,971,132,43,3309,3286,3213,3064,2703,2426,933,0
2001,KG,1.855901276,5.306718701,5.225417113,1.484864466,608,602,540,420,382,1878,1603,768,64,9,551,548,540,420,382,364,412,0
2001,KN,2.001109538,5.241201067,6.201805435,1.405722187,1346,1318,900,730,642,5447,4580,747,120,70,1057,1051,899,730,642,607,2278,0
2001,KR,1.523809524,4.587301587,5.833293623,1.563492063,8,8,8,7,7,24,14,4,1,1,8,8,8,7,7,7,4,0
2001,KS,1.901670021,4.881803252,5.768246635,1.457821571,2311,2267,1510,1110,974,7502,6444,1376,230,158,1708,1704,1481,1110,974,877,2270,0
2001,KT,1.393884892,4.075539568,4.099470038,1.651079137,9,9,6,3,3,47,38,18,2,0,6,6,6,3,3,1,0,0
2001,KU,1.179345647,4.227162085,5.318380932,1.607817869,1251,1223,1115,705,658,2159,1959,656,113,59,1147,1144,1103,705,658,594,292,0
2001,KV,-1.083257031,4.748855461,4.823694461,2.245912361,360,353,328,309,295,211,187,67,55,5,332,327,321,309,295,283,19,0
2001,KZ,2.22827855,5.114283294,5.04535197,1.375720095,410,402,352,272,254,2386,2099,978,46,14,360,357,350,272,254,237,438,0
2001,LA,1.958377143,4.0288,6.73688238,1.428571429,174,166,109,91,86,740,658,215,5,0,114,110,109,91,86,75,622,0
2001,LE,0.39047696,3.873791431,4.84434985,1.827744543,4294,4259,3768,3173,2895,4260,3888,1482,856,711,3820,3802,3746,3173,2895,2533,561,0
2001,LG,1.735768946,5.576647741,5.980904227,1.443923311,424,420,320,278,242,1970,1732,573,40,8,326,326,318,278,242,227,705,0
2001,LH,2.02773149,5.44688506,5.866568325,1.426245029,402,396,328,255,231,1956,1699,662,42,16,351,349,327,255,231,219,474,0
2001,LI,-0.196076805,4.771719806,5.135598292,2.00213346,1280,1238,1160,911,836,1025,868,268,92,32,1166,1159,1153,911,836,767,200,0
2001,LO,1.663645779,5.780769895,5.522834603,1.466079751,395,377,253,224,197,1723,1459,389,44,18,283,275,250,224,197,183,306,0
2001,LS,0.634848485,4.386363636,4.941300784,1.950757576,16,15,13,12,11,43,39,21,0,0,15,15,13,12,11,7,3,0
2001,LT,1.897696585,4.811755361,6.469302522,1.480540111,58,56,53,50,48,248,187,69,10,4,56,55,53,50,48,44,152,0
2001,LU,2.42504918,5.161967213,5.331479957,1.348196721,40,38,22,18,16,347,308,126,6,5,26,24,19,18,16,14,52,0
2001,LY,1.323852791,4.403582168,6.027519826,1.616355079,1017,962,876,675,601,2564,2326,461,102,8,890,888,874,675,601,516,913,0
2001,MA,1.844525547,4.9756691,5.836241146,1.571776156,25,23,19,17,13,86,72,25,1,1,19,19,19,17,13,8,30,0
2001,MB,-1.136363636,2.984848485,3.850375013,2.272727273,11,11,11,11,5,5,4,3,1,0,11,11,11,11,5,5,0,0
